filename,title,description,brand,model,engine_type,engine_configuration,vehicle_type,fuel_type,engine_state,turbo_supercharged,is_car
0zipp3mXAqc_0_10.wav,Triumph Dolomite sprint blue print engine rev,Bark bark!,Triumph,Dolomite Sprint,none,inline-4,sedan,gasoline,revving,no,yes
0zk7usNn_P0_30_40.wav,Pierwsze odpalenie Ford Fiesta MK3 silnikiem 2.5 V6 170KM / First start MK3 with engine 2.5 V6,"Pierwsze odpalenie Ford Fiesta MK3 silnikiem 2.5 V6 170KM. Jest to jedyne w Łodzi auto Ford Fiesta MK3 z silnikiem od Mondeo rocznik 1994. Kolejny mod Burbo Team.

First start MK3 with engine 2.5 V6 170KM. This is the only ford Fiesta MK3 with Mondeo engine ,a 1994 model in Łodź. Another mod to Burbo Team.",Ford,Fiesta MK3,2.5 V6,V6,none,gasoline,running,no,yes
0zsKd0WjFgQ_2_12.wav,Nissan Laurel With Skyline R33 Engine,X-treme drift challenge. Kouvola,Nissan,Laurel,RB25DET,inline-6,"sedan, JDM, drift car",gasoline,accelerating,yes,yes
11DP05R6RQM_25_35.wav,1990 Toyota 4Runner 3.0L V6 3ZVE Engine #104,,Toyota,4Runner,3ZVE,V6,SUV,gasoline,none,no,yes
14MSWz121Gg_30_40.wav,Dodge Engine Startup,Mopar Flathead-6,Dodge,none,Flathead-6,inline-6,none,gasoline,running,no,yes
1Ki18dfU3Xs_0_10.wav,2001 nissan maxima overheated and not turning over,This video was uploaded from an Android phone.,Nissan,Maxima,VQ30DE,V6,sedan,gasoline,off,no,yes
1L7sIG-2BHg_7_17.wav,Buran OMS Engine & Thruster Testing,"The Buran spacecraft was the only fully completed and operational space shuttle vehicle from the Soviet Buran program. With a design that borrowed heavily from the NASA Space Shuttle, the Buran completed one unmanned spaceflight in 1988 before cancellation of the Soviet shuttle program in 1993. The Buran was subsequently destroyed by a hangar collapse in 2002.

Like its NASA counterpart, the Buran, when in transit from its landing sites back to the launch complex, was transported on the back of a large jet aeroplane. It was piggy-backed on the Antonov An-225 Mriya aircraft, which was designed for this task and remains the largest aircraft in the world.

Several shuttles were produced. One of those, the OK-GLI, was modified to fly with jet engines for aerodynamic testing. One painted mock shuttle (the former static test-article OK-TVA) is now a ride simulating space flight in Gorky Park, Moscow. The OK-GLI was sold by its owner NPO Energia, shipped to Sydney in Australia and subsequently displayed at the Sydney Olympics in 2000. Shortly after, the new owner went bankrupt and the OK-GLI shuttle then went to Bahrain for a number of years while legal ownership status was in dispute. The Sydney/Bahrain (OK-GLI) shuttle was acquired by the German Technikmuseum Speyer in 2004,[2] and has been transported to the museum, where it is exhibited to the general public.",Soviet Buran program,Buran spacecraft,OMS Engine & Thruster,none,space shuttle,none,testing,no,no
1LMGTPkh6R8_30_40.wav,Mariner 3.5 Hp Outboard Engine Test Run. For Sale on Ebay UK,A brief video of this little air cooled engine.  As you can see the starter recoil is not fitted as parts are missing. I am starting the engine by winding the rope round the flywheel.,Mariner,none,3.5 Hp Outboard Engine,none,outboard engine,gasoline,running,no,no
1LatjgyYVA4_30_40.wav,308 manual 86 vk holden,"this is my baby... 
308 manual 86 vk holden
im 19 and i own this!
like father like son i gess
petrol runs in the veins",Holden,VK Commodore,308 V8,V8,sedan,gasoline,none,no,yes
1LbvPjUtROg_18_28.wav,C&M Racing Engine,BBC 431 stroker solid roller watch as it tweeks the truck bed,none,none,BBC 431 stroker,V8,truck,gasoline,revving,no,no
1LkQ4qIlPT4_30_40.wav,Bad Engine Noise,Some engine noise i got when turning on my truck after class.,none,none,none,none,truck,none,running,none,no
1LyfGGAQJVM_24_34.wav,"Mk2 escort with supra 2jz engine T61 turbo running gear start up, please subscribe.",Mk2 escort with 2jz 410bhp engine T61 turbo r154 box and all running gear on original mk2 chassis.,Ford,Escort Mk2,2JZ-GTE,inline-6,sedan,gasoline,running,yes,yes
1M3rq99nd9I_30_40.wav,"Demo Video of Bad Boy ZT Pro Series 60"" Zero Turn Mower with Kohler Engine","Demo Video of Bad Boy Pro Series 61"" Zero Turn Mower

Big Red's Equipment is an authorized dealer of new and used equipment. We sell new tractors and mowers and power equipment from TYM, Branson, Yanmar, Bad Boy, Hustler Turf, Gravely, Ariens. and ECHO. We have a variety of used tractors used mowers, and tractor packages from brands such as John Deere, Kubota, New Holland, KIOTI, Massey Ferguson, Ford, Case, International Harvester, Farmall, Daedong, Mitsubishi, Mahindra, McCormick, Zetor, Long, Toro, Exmark, Dixie Chopper, SCAG, Craftsman, Poulan, Kubota, Snapper, Troy-Bilt, and many others. We also sell LANDmaster utility vehicles, as well as used Polaris Ranger, Kawasaki Mule, and Honda Powersports vehicles.

To see our full inventory, visit our website, bigredsonline.net!

Ask us about our low rate financing, trades, and our unbeatable tractor package deals!",Bad Boy,ZT Pro Series,Kohler,none,Zero Turn Mower,gasoline,running,no,no
1MTnI6FMF7g_9_19.wav,UT Arlington Pulsed Detonation Engine 10 Hz Ground Test,This pulsed detonation engine was built and tested in 2005 at the UT Arlington Aerodynamics Research Center.  This engine uses solenoid valve fuel injection and a modified automotive ignition system with hand built tungsten electrode spark plugs. The tube inner diameter is 25 mm. The PDE is running on a mixture of propane and oxygen at a detonation frequency of 10 Hz.,none,none,Pulsed Detonation Engine,none,research engine,propane and oxygen,running,no,no
1MUcHcqDJfo_23_33.wav,Kia Cerato 2005 1.6 16V Petrol Engine Code G4ED,Kia Cerato 2005 1.6 16V Petrol Engine Code G4ED,Kia,Cerato,G4ED,inline-4,sedan,petrol,none,no,yes
1MfHm5tOyE8_21_31.wav,Kentland Volunteer Fire Department Engine 833 responding 2,This is a short clip to follow my other video of Kentland's engine 833 responding to a box alarm,none,Engine 833,none,none,fire truck,diesel,responding,none,no
1MxLu5GVvq4_14_24.wav,Whine from engine of my Chrysler 300 touring,,Chrysler,300 Touring,none,V6,sedan,gasoline,running,no,yes
1NXQ6mLN-W4_30_40.wav,800 cc engine,,none,none,none,none,none,none,none,none,none
1NrW4c8fleU_16_26.wav,Fiat 131 Abarth 8V Engine.,Erster Start Fiat 131 Abarth 8V Motor (Neuaufbau).,Fiat,131 Abarth,Abarth 8V,inline-4,sedan,gasoline,running,no,yes
1Nub-HhoX7w_20_30.wav,Yamaha YZ250F Engine Noise,,Yamaha,YZ250F,none,single-cylinder,dirt bike,gasoline,running,no,no
1NvrXYKbYMs_10_20.wav,2005 ML500 Engine,"Gotta love that 5.0 V8 power house. Beautiful craftsmanship, just beautiful.",Mercedes-Benz,ML500,M113 E50,V8,SUV,gasoline,none,no,yes
1O7LB9rRIZs_16_26.wav,Briggs & Stratton 5hp Race Engine,Briggs & Stratton go kart engine,Briggs & Stratton,none,5hp,single-cylinder,go kart,gasoline,running,no,no
1OulOUPg7-8_3_13.wav,"3 HP Novo Engine, hit and miss","This is the first run of my new Novo upright 3 HP engine.

Thanks to Don for allowing me to purchase this great engine, and thanks to Sonny, Jeff, and Richie for getting it running.",Novo,none,3 HP Novo Engine,single-cylinder,stationary engine,gasoline,running,no,no
1PTz1GvgPz0_27_37.wav,yanmar 3tnv88 diesel engine 002,,Yanmar,none,3TNV88,inline-3,none,diesel,none,no,no
1PcLvHM3x7Q_5_15.wav,Rotary Engine Classic Suzuki Motorcycle RE5,Went to get a tire change and I just happen to see this rare suzuki with a rotary engine.  Needs alot of work done.,Suzuki,RE5,none,rotary,motorcycle,gasoline,off,no,no
1PjxXh6-3GM_19_29.wav,4024 john deere engine,"4024  
running on fuel put into turbo",John Deere,none,4024,inline-4,agricultural/industrial equipment,diesel,running,yes,no
1PrVUUCr9Ic_30_40.wav,2012 sportster forty eight engine noise,"help or suggestions on what this noise is. I'm thinking a collapsed liter, weak spring, or bearing noise. It starts after warm and if do a heavy accel through gears to get up to speed will also make the noise cruising and at idle. noticed popping intermittent when cruising steady. engine changed sound and shakes more when noise takes place it is an intermittent noise and will continue until shut off for few minutes or when going down highway cruising in fifth for a while. engine broke in properly according to owners manual and only has 900 miles",Harley-Davidson,Sportster Forty-Eight,Evolution V-Twin,V2,motorcycle,gasoline,running,no,no
1QCBj2w4HW8_30_40.wav,HONDA  ENGINE  GX110 3.5ps,www.eup-japan.jp,Honda,none,GX110,single-cylinder,none,gasoline,none,no,no
1QW9SmIKz1c_26_36.wav,"WRECKING 2004 HONDA ACCORD ENGINE 2.4, AUTOMATIC (J14817)","EBAY STORE: http://bit.ly/EBAYSTOREJJ

CALL: 02-9724-8099
EMAIL: sales@jjautoparts.com.au
WEBSITE: http://www.jjautoparts.com.au
CONTACT US TO ORDER PARTS OR FOR MORE INQUIRIES

We are currently wrecking this 2012 NISSAN NAVARA, 2.5, DIESEL TURBO, YD25, D22, 4WD (STOCK J12552). Contact us now to order your parts!

STORE ADDRESS: 70 Hume Highway Lansvale NSW 2166

WE HAVE THOUSANDS OF QUALITY USED PARTS AVAILABLE FOR ALL MAKES & MODELS. WE CAN SHIP PARTS TO ANYWHERE IN AUSTRALIA AND OFFER WARRANTY THAT YOU'VE NEVER SEEN FROM OTHER AUTO PARTS RECYCLERS OUT THERE.

PARTS WE ARE DISMANTLING: A/C Compressor | A/C Condenser | A/C Evaporator | ABS Pump | Air Bag | Air Cleaner/Box | Air Condensor | Air Flow Meter | Air Resonator | Air Bag Module/Sensor | Alternator | Antenna | Axle | Bar Flasher | Battery | Bonnet | Bonnet Hinge/Strut | Bonnet Lock/Support | Boost Controller | Bull Bar | Bumper Bars | Bumper Bracket | Bumper Iron | Bumper Reinforcement | Cargo Barrier | Canopy | Centre Console | Coil Pack | Combination Switch | Complete Interior | Control/Trail Arm | Corner Light | Courtesy Light | Cylinder Heads | Diffs / Diff Centre | Distributor | Door | Door Mirror | Door Switch | Door Window | Door/Bootlid/Tailgate Lock | Driveshaft | ECU | Energy Abosorber | Engine | Exhaust System | Fan | Flywheel/Flexplate | Foglight/Spotlight | Front Bumper | Front Diff Assembly | Front Panel | Front Seat | Front Tail/Prop Shaft | Front Crossmember/Cradle | Fuse Box | Gearbox/Transmission | Grille | Guard/Fender | Guard/Fender Liner | Headlight | Heater Core Box | Heater Fan Motor | Heater/AC Control | Hubs | Ignition W/ Key | Instrument Cluster | Intercooler | Lowered King Spring | LPS Conversion | Manifold | Muffler | Nudge Bar | Overflow Bottle | Owner's Handbook/Manual | Parcel Shelf | Power Winch | Power Door Window Switch/Master Switch | Radiator | Radiator Support | Radio/Sat Navigation Unit | Rear Bumper | Rear Diff Assembly | Rear Garnish | Rear Tail/Prop Shaft | Rear Tray | Roof Glass/Sunroof | Roof Racks | Seat Belt | Seats | Shock Absorber | Side Steps | Slotted Rotor | Snorkels | Spare Wheel Carrier | Spare Wheel Cover | Spoiler | Sports Bar/Roll Bar | Starter Motor | Steering Wheel | Stiffner | Strut | Strut Brace | Sunvisor | Suspension | Tailgate | Taillight | Throttle Body | Tonneau Cover | Towbar | UTE Back | UTE Lid | UTE Tray Liner | Washer Bottle | Wheel Mag - Alloy | Wheel Standard - Steel | Window Regulator/Motor | Wiper Motor | Wiper Switch

We are a car wrecker, car dismantler, car breaker, used auto parts dealer, used auto parts seller, car recycler, auto recycler and have the largest single site car salvage yard, car wrecking yard, auto recycling yard, car recylcling yard based in Sydney. We can ship parts to any locations in Australia. Sydney, New South Wales (NSW), Canberra, Melbourne, Victoria (VIC), Brisbane, Queensland (QLD), Cairns, Adelaide, South Australia (SA), Perth, Western Australia (WA).",Honda,Accord,K24A4,inline-4,sedan,gasoline,off,no,yes
1QZb8h8rJTc_26_36.wav,buggy 650 saiting all engine,"Vidéo essai d'un Buggy 650 saiting ""all engine""",Saiting,650,all engine,none,buggy,gasoline,running,none,no
1R14_3kTmbs_0_8.wav,Engine knock - turbo d16y7 with y8 head,,Honda,Civic,D16Y7/Y8 hybrid,inline-4,JDM,gasoline,running,yes,yes
1RrucV3D1Rg_20_30.wav,corvair engine,"Working on the Corvair engine.  Engine has a noise that is not known, any ideas?",Chevrolet,Corvair,none,flat-6,compact car,gasoline,running,no,yes
1Sj2EE5s6zI_2_12.wav,engine 6 responding fire alarm,ashburn engine 606 responding fire alarm,none,none,none,none,fire truck,diesel,accelerating,none,no
1SsYphFF_4w_30_40.wav,468 Pontiac Stroker Engine,"This is the dyno of my pontiac 400 rebuild for my 1969 Firebird.  It's bored and stroked to 468 cu. in.   It has a crane cam 238/246 duration at 50, 114 separation.  Edlebrock performance Ram Air IV aluminum heads.  Holley 770 carb.  March aluminum bilet pulleys.  It dyno'd out at 515 hp, 544 ft lbs at 5700 rpm.  

The body (1969 Firebird) and interior is currently being restored.  Can't wait to drop it back in and take it for a spin!",Pontiac,Firebird,400 (stroked to 468),V8,muscle car,gasoline,running,no,yes
1TODwP8-4wI_30_40.wav,"Alfa 147, cold start  Twin Spark Engine",Avviamento a freddo Alfa Romeo 147 1.6 twin spark 16 v,Alfa Romeo,147,1.6 Twin Spark 16V,inline-4,hatchback,gasoline,running,no,yes
1TQ_m1DUVlY_30_40.wav,JDM Nissan Diesel QD32 OHC Used Engine,We don't just say that. We really start up the engine.,Nissan,none,QD32,inline-4,JDM,diesel,running,none,no
1TSAkoyw73Q_40_50.wav,Tri power chevy SBC start up,"The car:  62 Chevy convertible. The engine:  283 SBC.  The transmission: TH350. The project:  install a used tri power intake/carbs and make it work.   The problem: my past experience with auto engines pretty much just covered changing plugs, points and setting timing.",Chevrolet,convertible,283 SBC,V8,muscle car,gasoline,start up,no,yes
1TZmWfxIHt0_14_24.wav,Tűzoltóautó vonul - fire engine cognizance,Tűzoltóautó megkülönböztető jelzéssel vonul balesethez.,none,none,none,none,fire engine,diesel,running,none,no
1TdUgZlvpVs_30_40.wav,ZX12r engine with miata transmission adapter and flywheel/clutch,,Kawasaki,ZX-12R,ZX12r engine,inline-4,motorcycle engine (adapted for car),gasoline,none,no,no
1TuUl58NBFQ_30_40.wav,WRX Engine noise,Engine noise at idle.,Subaru,WRX,none,flat-4,sedan,gasoline,idle,yes,yes
1UvPb4CYdpg_20_30.wav,Clicking/rattling noise from 2011 Honda Accord,This clicking/rattling noise comes from my 2011 Accord.  I can't figure out what is causing it.  The only maintenance done so far on this brand new Accord was an oil change in July 2011.  Oil used is 020W as recommended by Honda.  Not sure exactly when the noise started but would have heard it if it already happened right after I bought it.  Can any of you car experts help?,Honda,Accord,none,inline-4,sedan,gasoline,running,no,yes
1V1PBIoPTvg_13_23.wav,Rotax 277CC Hovercraft Engine,This video shows a Rotax 277CC engine running,Rotax,none,277CC,single-cylinder,hovercraft,gasoline,running,no,no
1VBkTyoRwxc_23_33.wav,CAR ENGINE RUNS 100 PERCENT HHO !!!!!,"http://stanmeyerreplications.net/Home.php
We are able to run this 2.0 litre Volkswagon Engine on HHO on demand. We can start it every time now.
Much progress has been made since this video was recorded.

I have designed a circuit that will make hho on demand a direct retrofit to the existing vehicles computer system. 
Together we can recreate Stan Meyers dream into a reality !",Volkswagen,none,none,inline-4,none,HHO,running,no,yes
1Vlgtya8FFc_12_22.wav,Engine breaking in.,The first few minute of my new 2276 coming to life.,none,none,2276,flat-4,none,gasoline,running,none,yes
1VpgCLKtrCU_30_40.wav,Tanker 709 & Brush Engine 709  Hyattstown,I just happen to be driving north on 355 and heard Frederick County ask for units out of Montgomery Co. 9.  To respond on a 25 box. Large shed fire.  *Working Fire*,none,none,none,none,fire truck,diesel,accelerating,yes,no
1VwR-1Otn5I_30_40.wav,Mamod TE1A Model English Traction Engine,"My TE1A running in top speed, and reversing itself too :)",Mamod,TE1A,none,single-cylinder,traction engine,steam,running,no,no
1WOfL_ZzHJ0_30_40.wav,VW Motore Engine Bug Beetle Maggiolino Maggiolone Kafer Type1,"ENGINE 2400cc
- Carter AUTO-LINEA by CBPERFORMANCE +9.5mm, full-flow, 94mm.
- Cranckshaft SCAT'S PRO-COMP LIGHTWEIGHT 8 DOWEL PIN CRANKS 
 86mm, bearing chevy.
- SCAT 3/8"" H-BEAM CONNECTING RODS 5.5""
- WISECO PISTONS 94mm.
- SCAT HI-REV™LIGHTWEIGHT TYPE I SOLID RACING LIFTERS
- FK-87 + SCAT PRO-DRAG 4340 CHROMOLY STRAIGHT-CUT STEEL CRANK & CAM GEAR SET. 
- MANTON HI-REV™4140 CHROMOLY CUT TO LENGTH 3/8""                                                - MELLING & SCHADEK HIGH-VOLUME H/D OIL PUMPS  30mm  full-flow. 
- SCAT CHROMOLY 12.5 LBS. NEW FORGED STEEL& IRON FLYWHEELS.
- KENNEDY RACING 2100LB. MULTI-FINGER CLUTCHES.
- QUICK*SILVER LIGHTWEIGHT 4-PUCK STAINLESS STEEL RACING DISC.
- CBPERFORMANCE 044 MAGNUM PLUS con 44 x 37mm S/S valves, Dual Super Rev Springs, Chromoly Retainers, & Sure-Grip Locks. 
- PAUTER ROLLER  ROCKERS ASSEMBLIES  1.30 Ratio 
- Kit 2 carburator DELL'ORTO DRLA 48mm 
- sand-seal pulleyi.
- DOG HOUSE KIT by CBPERFORMANCE
- MSD ignition.
- MSD BLASTER COIL2.
- wire MSD 8.5mm
- MSD 6BTM 
- Breather Box NASCAR 
- oil cooler SETRAB + fan
- merged heather 4 in 1,pipe 50mm.
- rpm gauge AUTOMETER PRO-COMP 5""",Volkswagen,Beetle,Type 1 (modified),flat-4,compact car,gasoline,none,no,yes
1Wdh2x18NNA_30_40.wav,My new engine,My new engine running open headers,none,none,none,none,none,none,running,none,none
1WjGbvGFpb8_30_40.wav,Eggenberger Motorenbau AG NASCAR V8 Engine 1st Start,Nascar V8 Engine rebuilt by Eggenberger Motorenbau AG www.egmo.ch,none,none,NASCAR V8 Engine,V8,NASCAR race car,gasoline,running,no,yes
1X18fpwgBxk_0_10.wav,Mercury/Mariner 9.9 hp outboard,flushing out the motor,Mercury/Mariner,9.9 hp outboard,none,none,outboard motor,gasoline,running,no,no
1XI9L2NLA6M_3_13.wav,Pajero - 4M40 engine,"No noise, excellent running engine. Good turbo, no smoke whatever. Minter",Mitsubishi,Pajero,4M40,inline-4,SUV,diesel,running,yes,yes
1XajRAh041I_30_40.wav,For Sale: BMW m20 engine,"m20 running, 167,xxx.  Asking $500 located in central pa",BMW,none,M20,inline-6,none,gasoline,running,no,yes
1XdpTqJ4yy0_30_40.wav,Peugeot 106 1.1 HDZ engine,Kører den godt,Peugeot,106,HDZ,inline-4,hatchback,gasoline,running,no,yes
1YAYGLRdVn0_26_36.wav,Live Steam Donkey Hoist Engine,Live Steam Donkey Hoist Engine,none,Donkey Hoist Engine,Live Steam,none,industrial machinery,steam,running,no,no
1ZWDRzWLxs0_30_40.wav,フェラーリ　F40　GTE  LM  エンジン音　サウンド  FERRARI　sound  engine,"フェラーリ,F40,GTE  LM,エンジン音,サウンド,FERRARI,sound,engine
,CAVALLINO MOTOR SERVICE,キャバリーノモーターサービス, FERRARI　sound  engine

HPはこちら→http://www.cavallino-ms.com/",Ferrari,F40,none,V8,sports car,gasoline,running,yes,yes
1_3dXbLP0-w_14_24.wav,Vw mk4 tdi engine vibration,"It starts when it is on idle. Runs normal when not in idle. Sometimes it doesn't happen at all. 363k on it. Flywheel replaced about 9k ago. Fuel filter, air filter, and oil changed about 1k ago. Do any of you know what the problem might be? It is a 2000 jetta tdi.",Volkswagen,Jetta,TDI,inline-4,sedan,diesel,idle,yes,yes
1_GIPaoG4DE_3_13.wav,2056cc VW type 4 engine.mpg,2056cc VW Type 4 engine for 1979 Bay Window bus.,VW,Bay Window bus,Type 4,flat-4,bus,gasoline,none,no,no
1_KNyRPl2Vo_30_40.wav,XB Coupe with new 532ci BBF engine,,Ford,XB Coupe,532ci BBF,V8,muscle car,gasoline,none,none,yes
1_cnRWoQrbc_30_40.wav,Doxford Engine on Canadian Navigator - September 2010,,Doxford,Canadian Navigator,none,inline,ship,diesel,running,none,no
1_vBCN7D6Tw_29_39.wav,2001 Dodge Intrepid 2.7L Engine Knock,"This is my 2001 Dodge Intrepid, which features the infamous 2.7L engine. The vehicle only has 78,929 miles when I was forced to park it.",Dodge,Intrepid,2.7L,V6,sedan,gasoline,none,no,yes
1_xkkrTF0DI_22_32.wav,BMW 2007 335i Engine Fault - Reduced Power 2013 06 19,"BMW 2007 335i Engine Fault - Reduced Power - Only driven for about 1 and a half minutes, engine cold.",BMW,335i,N54,inline-6,sedan,gasoline,running,yes,yes
1a0vQ9dKm4c_30_40.wav,2500 PSI Honda petrol engine pressure cleaner,"2500 PSI @ 9.5 l/min petrol powered pressure cleaner.

Genuine Honda GC160 (5HP) petrol engine, Italian made brass head pump complete with Q-tip nozzles, 10mtr 3/8"" wire braided hose and FREE turbo nozzle.",Honda,none,GC160,none,pressure cleaner,petrol,running,no,no
1aIFLFxAob4_10_20.wav,Erster Start meines Käfer Motors,"Erster Motorstart meines Käfer Motors nach Motorrevision (neue Lager, Zylinder und Kolben von Wahl in Fellbach gemacht) - ging besser als erwartet :-)

First start of my bug engine after motor overhaul!",Volkswagen,Beetle,Type 1,flat-4,none,gasoline,running,no,yes
1actncO-a4w_25_35.wav,8100 engine,مكينه 8100 مركبة على ستاند شغل مركز الشنيفي تشيك بوينت,General Motors,none,8100 Vortec,V8,truck,gasoline,running,no,no
1aw7u6csaZM_14_24.wav,Engine 603 Chitimacha,LED E-603,Mercedes-Benz,none,OM603,inline-6,none,diesel,none,yes,yes
1b6yVsepsOA_21_31.wav,Rotec Radial R2800 Powered Sopwith Pup Engine Start,Rotec Radial R2800 Power on a Sopwith Pup. Rotec Radial R2800 engine start. Owner Glen Burt. Aircraft is a Sopwith Pup by Airdrome Aeroplanes (Robert Baslee),Sopwith Pup,Pup,Rotec Radial R2800,radial-7,replica aircraft,gasoline,running,no,no
1bnzy5WFtoE_30_40.wav,Video # 17 - Suffolk Punch 75cc Lawn Mower Engine on Railway Locomotive 5 inch gauge,A suffolk punch 75cc four stroke engine mounted on what is to be a 5 inch gauge ride on railway locomotive.,Suffolk Punch,none,none,single-cylinder,railway locomotive,gasoline,none,no,no
1c6INq-vQlw_30_40.wav,"Mari Kart , Honda GX160 engine",My engine running on my kart .,none,Kart,Honda GX160,single-cylinder,Go-kart,gasoline,running,no,no
1cFmfrpJKwY_5_15.wav,Cummins Engine Misfiring Video #2,,Cummins,none,none,none,none,diesel,running,none,no
1cotXz8xAtY_20_30.wav,MK1 Golf 1800cc GTI first run after engine balance and rebuild MK1 Golf Owners Club,http://www.vwgolfmk1.org.uk/modules.php?name=Forums&file=viewtopic&t=43262&start=75,Volkswagen,Golf MK1 GTI,none,inline-4,hatchback,gasoline,running,no,yes
1d9_AgQhfVI_30_40.wav,yz250f Engine noise,Engine seems have more noise then it should.,Yamaha,YZ250F,none,single-cylinder,dirt bike,gasoline,running,no,no
1e5YdSjaakw_15_25.wav,1949 Briggs & Stratton model 23 David Bradley Engine,"Serial #2772, First Year Second Month of Production for This Model of Engine. Some of the D.B. Decal is Still Present.",Briggs & Stratton,none,model 23,single-cylinder,"David Bradley Engine (possibly garden tractor, rototiller, or similar)",gasoline,none,no,no
1e7UeR5uCJ0_30_40.wav,FORD RACING CRATE ENGINE M-6007-Z427FRT FIRST START UP BY MINT GARAGE/MASLAK,"FORD RACING CRATE ENGINE M-6007-Z427FRT 

START UP

Ignition timing adjustment and fine tuning

BY MINT GARAGE / AYBARS TURNA",Ford,none,M-6007-Z427FRT,V8,none,gasoline,running,no,yes
1e9SQdBjHls_23_33.wav,305 Derby Engine,86 305 stock 4 barrel alluminum intake with adaptor plate and a 2G Carb pretty much stock other than that,none,none,305,V8,derby car,gasoline,none,no,yes
1eGMSHfNWp0_27_37.wav,Kawasaki kfx 700 start engine,For sale,Kawasaki,KFX 700,none,V-twin,ATV,gasoline,running,no,no
1eXIYiKVGXI_30_40.wav,5 Scratchbuilt 1 3 scale Gnome 160 rotary engine by Ray Williams,"What you find at Rhinebeck is always amazing! That's a 31 inch propeller up front! Wow! It even smelled real!
Go to www.modelairplanenews.com/rhinebeck2009 for more photos and vids",Gnome,none,Gnome 160,rotary,model airplane,gasoline,running,no,no
1fU8RstLRqo_0_10.wav,Power Steering Pump Noise,2005 Volvo S40 T5 Noisy Power Steering Pump,Volvo,S40,T5,inline-5,sedan,gasoline,none,yes,yes
1fgmIl8ii9o_14_24.wav,"Providence, Rhode Island Engine 6 Responding",Engine 6 - 2011 E-One Typhoone,E-One,Typhoon,none,none,fire truck,diesel,responding,none,no
1foVwA6Mn8E_30_40.wav,"Fastlane Motorsports  - 96 Mustang Cobra - 04 Cobra engine swap, Nitrous & Whipple Supercharged dyno","Fastlane Motorsports NC, 1-800-457-6166, 04 Cobra swap,  Whipple supercharger, 100shot of gas, 15psi, custom tune 680HP   750Tq",Ford,Mustang Cobra,Modular 4.6L DOHC V8 (Terminator),V8,muscle car,gasoline,accelerating,yes,yes
1g0CtRRkUzw_17_27.wav,Mclaren Traction Engine 1904,"No 757, 6NHP, at Lotmead Farm open afternoon Saturday 3 February 2007",McLaren,Traction Engine,none,none,traction engine,coal/steam,running,no,no
1g23BDEJBR8_9_19.wav,5 Cylinder Model Radial Engine,"I build this Radial Engine, Its about 5 inches OD, has 3/8"" pistons with a 3/8"" stroke.  All CNC machined from brass and aluminum in my shop.",none,none,none,5 Cylinder Radial,model engine,none,none,no,no
1g2RaDXaIVs_15_25.wav,E36 V12 350i starting engine,Just starting V12 in an E36,BMW,E36,M70,V12,sedan,gasoline,running,no,yes
1gKrOfV4I2s_30_40.wav,Armadillo Aerospace Pixel Free Flight with ALHAT sensor package Engine 71,This was a demonstration flight of the Armadillo Aerospace Pixel Rocket using LOX/Methane as propellant.,Armadillo Aerospace,Pixel,71,none,rocket,LOX/Methane,running,none,no
1gZV11SpnWg_8_18.wav,Toyota Supra Engine BMW M3 100-200,"2jz gte

600KM 700nM",Toyota,Supra,2JZ-GTE,inline-6,JDM,gasoline,accelerating,yes,yes
1gdVkWt21II_26_36.wav,Stock 3400 Engine w/GMPP Exhaust,My 2005 Chevy Impala is in the process of a makeover.  Exhaust is being preinstalled before the engine swap.,Chevrolet,Impala,3400,V6,sedan,gasoline,none,no,yes
1gdW5uKuV7E_10_20.wav,BMW E46 rattle noise,"What's it? 
You can hear rattle noise, looks like a peace sheet of metal in the backgroud 
Thank you.",BMW,E46,none,inline-6,sedan,gasoline,running,no,yes
1gxzkLePUVM_30_40.wav,Steam engine with overhead valves,"This is the same engine as in my other video. I removed the eccentric valve gear and replaced it with a automotive type cam system. 
Since the exhaust stroke never changes it has the hardest to access cam. The  inlet cam can be changed in a few minutes for a different cutoff.
The engine is running at about 25psi in the first half, and about 45 in the second half.
 With the exhaust valve installed the uniflow ports do almost nothing, I blocked them and it had almost no effect speed wise. Running on steam with the ports open, you might get a reduction of steam use as the exhaust steam would not cool the head.
 The engine is running on air in the video.",none,none,steam engine,none,none,steam,running,no,no
1h4M2Juo2do_22_32.wav,Model engineering 4 stroke ic engine. 5.7 cc,"This is the first ic engine I have built. I have only been machining for for 2 years as a hobby with no previous experience. I designed and built every component except for the flywheels and the spark plug. It has over 200 individual pieces, a lot of which have been silver braised together to make one piece, like the frame itself, which consists of 17 pieces. It took 230 hours to build. It has a 5/8 bore and a 1 inch stroke and idles at around 1050 revs. It is not hit and miss, however it has roller lifters and tappats that you set not unlike mechanical camshafts in cars.",none,none,Model engineering 4 stroke ic engine,single-cylinder,model engine,gasoline,idle,no,no
1hBQkdaljbE_30_40.wav,Citroën M35 nr. 122 Blue Delta engine,Overview of the running wankel comotor Citroën NSU engine.,Citroën,M35,Comotor Wankel,rotary,coupe,gasoline,running,no,yes
1hKfQwyUfik_10_20.wav,ac compressor bad?,I wanted to know if my ac compressor was bad or my fan clutch but my ac blows nice cold ac and isnt loud but i just need help so can u comment plz and tell me whats is wrong.,none,none,none,none,none,none,none,none,yes
